S!ck EDP EX,34.554947231629086
Let's DANCE aROUND!! CDP EX,34.48885370980804
TRIP MACHINE EVOLUTION EDP IX,34.12365704228903
ALPACORE CDP IX,34.081830784360186
Illegal Function Call EDP EX,33.73319903524238
HAPPY☆ANGEL CDP EX,33.712263584151046
Valanga CDP IX,33.593173387398224
Truare! EDP EX,33.5204545911201
NGO CDP IX,33.469171819968395
MUTEKI BUFFALO CDP IX,33.333859716289666
Idola EDP EX,33.2674310000823
PARANOIA survivor MAX CDP EX,33.23185053479429
Megalara Garuda CDP IX,33.19351476962871
ORCA EDP IX,33.066205040985956
Good Looking CDP IX,32.95786932514796
Ishtar CDP EX,32.93399040453884
PANIC HOLIC EDP EX,32.877591203225116
RЁVOLUTIФN CDP IX,32.78998335666411
starmine CDP IX,32.780197999957075
新蛇姫 EDP IX,32.675031610581655
メンタンピンドラドラ EDP EX,32.67314859547935
ROCK THE PARTY EDP EX,32.67279483649282
Start a New Day CDP EX,32.581279008075256
Aria EDP IX,32.501145958128355
REVOLUTIONARY ADDICT CDP EX,32.484988276806185
Riot of Color EDP EX,32.44690070324491
POSSESSION (20th Anniversary Mix) EDP IX,32.37977244791786
DDR TAGMIX -LAST DanceR- EDP IX,32.343739203941844
"Acid,Tribal & Dance (DDR EDITION) CDP IX",32.276492412370835
PARANOiA Revolution EDP IX,32.11370009351961
SUPER SAMURAI EDP EX,32.03891931199926
Sector EDP EX,31.849133057625618
Pursuer EDP IX,31.772789721610717
打打打打打打打打打打 CDP EX,31.765292797476363
Never See You Again EDP EX,31.619065721124045
伐折羅-vajra- EDP EX,31.44880254457082
The legend of MAX EDP EX,31.410845738709607
KIMONO♥PRINCESS EDP EX,31.232825803443347
Eon Break EDP EX,30.804259897683522
TRIP MACHINE PhoeniX CDP EX,30.803078199974404
轟け! 恋のビーンボール!! EDP EX,30.630539823984414
The World Ends Now EDP EX,30.493577032001568
London EVOLVED ver.A CDP IX,30.35979137646494
roppongi EVOLVED ver.C EDP EX,30.322449273265335
Towards The Horizon EDP EX,30.28103439217633
GROOVE 04 EDP EX,30.266864201859967
Splash Gold EDP EX,30.02037061692546
RISING FIRE HAWK CDP IX,30.006925986994894
Glitter Flatter Scatter EDP IX,29.781632621158433
Puberty Dysthymia EDP IX,29.52712487702221
HANIPAGANDA EDP EX,29.506801629997437
Arrabbiata EDP EX,29.4051769388741
DIGITALIZER EDP EX,29.34936955197035
Chinese Snowy Dance EDP EX,29.288361317457383
朧 (dj TAKA Remix) CDP EX,29.258675188281437
BLSTR EDP EX,29.209553604915893
Life is beautiful EDP EX,28.93509522873044
Thank You Merry Christmas CDP EX,28.44173243191484
CyberConnect CDP IX,28.438897218788377
SCHWARZSCHILD FIELD EDP EX,28.404410351127886
ÆTHER EDP IX,28.276450121353243
Continue to the real world? EDP EX,28.144277358563624
Come to Life EDP EX,27.733056949581382
ALPACORE EDP EX,27.63057877775859
White Stream EDP EX,27.473761947792852
Megalara Garuda DDP EX,27.450383944208767
I'm so Happy CDP EX,27.36037793377989
tokyoEVOLVED (TYPE2) EDP EX,27.097840926607642
High & Low EDP EX,27.00547837182661
MEGALOVANIA EDP EX,26.812377616194393
Starlight in the Snow CDP EX,26.715825919479823
Aftermath EDP EX,26.71149901379628
DDR MEGAMIX CDP IX,26.698631491436124
New York EVOLVED (Type B) EDP EX,26.65715547134684
Triple Counter EDP IX,26.653311051947547
Lose Your Sense EDP IX,26.589042744760377
Jucunda Memoria EDP IX,26.582928718502934
Love You More EDP EX,26.570140032005483
ナイト・オブ・ナイツ (Ryu☆Remix) EDP EX,26.5495733945501
Pluto CDP IX,26.524769628466892
Rave Accelerator EDP EX,26.14820353464863
Last Twilight EDP EX,26.12118448278904
Rampage Hero CDP IX,26.112955637219876
Somehow You Found Me CDP EX,26.056497349062894
Be a Hero! EDP IX,25.787861895207858
London EVOLVED ver.C CDP IX,25.737078217427072
New York EVOLVED (Type C) EDP EX,25.680134008947913
District of the Shadows EDP EX,25.6569721152904
Helios EDP EX,25.59405674171093
Electronic Sports Complex EDP IX,25.59189894537263
STAY GOLD EDP EX,25.457266041996572
MAX 300 (Super-Max-Me Mix) CDP IX,25.42642882960392
Trill auf G EDP EX,25.38923178294225
ANNIVERSARY ∴∵∴ ←↓↑→ EDP EX,25.112261942516707
IX EDP IX,25.048165138943695
toy boxer EDP EX,25.028823958199602
MAX 360 EDP IX,24.959444225648785
ΔMAX EDP IX,24.870971592241023
tokyoEVOLVED (TYPE1) EDP EX,24.84374732762347
UNBELIEVABLE (Sparky remix) EDP EX,24.79727240661165
恋する☆宇宙戦争っ!! CDP IX,24.793200893640893
tokyoEVOLVED (TYPE3) EDP EX,24.70087006559521
ポラリスノウタ CDP EX,24.487502083901852
PARANOiA ～HADES～ EDP IX,24.424532441069292
Come To m1dy EDP IX,24.347002344091134
Metamorphic EDP EX,24.292415039155966
Sakura Sunrise CDP EX,24.18054774237582
mathematical good-bye EDP IX,24.088439038340177
Poppin' Soda EDP EX,23.927828943199817
リリーゼと炎龍レーヴァテイン EDP EX,23.84030012843791
New Century EDP IX,23.729096234627313
Go For The Top CDP IX,23.670469735669634
東京神話 EDP IX,23.43930443109366
Grip & Break down !! CDP EX,23.393080579323183
ウサテイ CDP IX,23.3147690581271
Step This Way EDP EX,23.24255180072156
Magnetic CDP IX,23.1326107429992
I Love You EDP EX,22.88750908844938
Drive Away EDP IX,22.834843296013855
Chromatic Burst EDP IX,22.81017284685955
Fleur EDP EX,22.80679786890645
ラクガキスト CDP EX,22.58955908914472
Rampage Hero EDP EX,22.332358895059002
海神 CDP IX,22.227550861353343
Pierce The Sky CDP EX,22.194890641227413
Golden Arrow EDP EX,22.14136169605037
Get it EDP IX,22.124834936830513
Anti-Matter EDP IX,22.121827156510207
Complete Game Victory EDP IX,21.996203160795773
未完成ノ蒸氣驅動乙女 (DDR Edition) EDP IX,21.91646900232022
TRIP MACHINE PhoeniX EDP EX,21.908801320735297
ノープラン・デイズ EDP EX,21.875701236891175
トランスダンスアナーキー EDP EX,21.623093843261206
GLOW THE CROWN EDP IX,21.5631278326736
ちくわパフェだよ☆ＣＫＰ (Yvya Remix) CDP EX,21.561175241629897
New Decade EDP IX,21.29834527885975
Wow Wow VENUS CDP EX,21.2531687927127
True Blue EDP EX,21.155441744356928
Sand Blow EDP EX,20.917969509101656
Euphoric Fragmentation EDP EX,20.626951555884556
Kill The Night CDP EX,20.481535951287917
Firestorm EDP EX,20.475265056539847
ナイト・オブ・ナイツ CDP IX,20.41974149678448
GERBERA EDP IX,20.213535004870465
JOMANDA CDP IX,20.15903366130286
Jungle Dance EDP EX,20.15592559716579
Run The Show CDP EX,20.12961798222879
ANTI ANTHEM EDP EX,20.04527151824041
Deep tenDon Reflex CDP IX,20.02539446894482
Lightspeed EDP EX,20.01535427169507
お米の美味しい炊き方、そしてお米を食べることによるその効果。 EDP EX,19.786910502249015
隅田川夏恋歌 CDP EX,19.699454208771076
恋愛観測 CDP EX,19.647013654883473
chaplet EDP IX,19.481356796080014
PARANOiA (kskst mix) EDP IX,19.24198316649638
SISYPHUS EDP IX,19.10881235218965
量子の海のリントヴルム EDP IX,19.059826501098488
MAX 360 DDP EX,18.92278694676698
灼熱 Pt.2 Long Train Running EDP EX,18.908993766193287
Elemental Creation EDP IX,18.889026646278722
3y3s EDP IX,18.771741614471292
actualization of self (weaponized) EDP EX,18.442836332550357
[ ]DENTITY EDP IX,18.31803607325208
ALBIDA EDP EX,18.303628932095148
POSSESSION (EDP Live Mix) EDP EX,18.2056812661975
ΩVERSOUL CDP IX,17.83863547465561
キヤロラ衛星の軌跡 EDP EX,17.719473850009415
海神 EDP EX,17.379323912082505
New Millennium EDP IX,17.317239009526965
TYPHØN EDP IX,17.27396958748492
SMASH EDP IX,16.998554349351128
狂水一華 EDP EX,16.85033383448839
Triple Journey -TAG EDITION- EDP IX,16.68971459233158
Give Me EDP EX,16.596177576011456
ランカーキラーガール EDP IX,15.599859101797689
KING EDP EX,15.445764146700187
In the past EDP EX,15.210425513730504
Sparkle Dreams EDP IX,15.044214249168242
BREDLI EDP EX,14.599522162954754
FUNKY SUMMER BEACH CDP IX,14.53399660339813
最速最高シャッターガール EDP EX,14.261087731415834
スカーレット警察のゲットーパトロール24時 CDP IX,13.985286723546603
voltississimo EDP IX,13.228772594102034
Triple Cross EDP IX,13.021101003106631
DIABLOSIS::Nāga EDP IX,12.63395457549332
Not Alone EDP EX,12.146937783024269
VALLIS-NERIA EDP EX,11.821532280559868
perditus†paradisus EDP IX,11.421043169582681
Black Emperor EDP IX,10.655066515038097
Ability EDP EX,10.487452028293202
Kilonova EDP IX,10.378793977488561
Glitch Angel EDP IX,9.617870426815115
Megalara Garuda EDP IX,9.539631131190298
Finally Dive EDP EX,8.984679670853613
パーフェクトイーター EDP IX,8.149277980000093
New Era EDP IX,8.145697792963333
めうめうぺったんたん！！ (ZAQUVA Remix) CDP IX,7.785120949974478
Abrupt Madness EDP IX,7.7577885459685385
DUAL STRIKER EDP IX,6.769457377970534
千客万来☆無問題！ EDP EX,5.708104625871425
Going Hypersonic CDP IX,5.5407461729458225
I-W-U (I Want U) EDP IX,5.310395169782257
SURVIVAL AT THE END OF THE UNIVERSE EDP IX,3.4722851609180387
Snow Garland Fairy EDP IX,3.226435252601613
び EDP IX,0.0
